step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
220.0,7,72.0,5.142857142857143,4.712864285567634,4,43.0,0.23299342448911534,3,28.0,0.0005088683740975743,7,71.0
225.0,7,107.0,6.6875,5.555480653659872,4,63.0,0.19923657672697567,3,43.0,0.18024154620888239,7,106.0
230.0,7,142.0,9.466666666666667,5.936128638071559,4,83.0,0.2997077673115334,3,58.0,0.23375923090192213,7,141.0
235.0,7,140.0,10.76923076923077,3.6321019716288396,3,66.0,0.0,3,73.0,0.0,6,139.0
240.0,7,170.0,10.0,6.313817165099012,3,81.0,0.24356855798160518,3,94.0,0.3693441472422407,6,175.0
245.0,3,39.0,2.0526315789473686,7.1725292599067245,1,12.0,0.11530352069494999,1,33.0,0.6166247123871902,2,45.0
250.0,3,51.0,2.6842105263157894,9.089328875809985,1,20.0,0.5876291986794503,2,37.0,0.24637361416032152,3,57.0
255.0,4,34.0,1.7,8.368092388344982,3,30.0,0.4539593625285159,1,10.0,0.581861720608745,4,40.0
260.0,3,20.0,1.1764705882352942,8.229005526211566,1,14.0,0.35671213209845903,2,16.0,0.3093672383527125,3,30.0
265.0,4,36.0,2.25,7.7303524084956825,2,13.0,0.3258079090657541,2,29.0,0.568892436715141,4,42.0
270.0,4,36.0,2.769230769230769,5.992899694331838,1,1.0,0.000990238127507567,3,41.0,0.3093805507429909,4,42.0
275.0,5,59.0,4.538461538461538,5.921519335975296,1,6.0,0.6424528862807498,4,59.0,0.1866492292871812,5,65.0
280.0,5,84.0,5.6,5.876702480680221,1,11.0,0.29984600987103505,4,76.0,0.24162626626166814,5,87.0
285.0,7,114.0,7.125,4.682107117692972,2,19.0,0.3938107410705036,5,98.0,0.23133285628111078,7,117.0
290.0,10,155.0,8.61111111111111,4.089728821659659,4,33.0,0.31135898415662244,6,125.0,3.390489681954758e-05,10,158.0
295.0,11,205.0,9.761904761904763,3.5746771481040054,4,53.0,0.1425878574437999,6,155.0,0.16784910309307557,10,208.0
300.0,11,237.0,10.304347826086957,3.758010872715525,4,67.0,0.16128755698525069,5,173.0,0.18295156333986995,9,240.0
305.0,11,288.0,12.0,5.528523083479474,4,87.0,0.22144433510845335,7,207.0,0.2792325059933998,11,294.0
310.0,13,287.0,11.038461538461538,4.835555537990705,6,112.0,0.15284452426581543,7,175.0,0.309042316470784,13,287.0
315.0,15,337.0,14.041666666666666,2.929486274955758,6,124.0,0.09691659122465335,8,213.0,0.10197308693286683,14,337.0
320.0,14,401.0,16.04,3.917419263273587,6,154.0,0.1991966020452506,8,250.0,0.15792294222597825,14,404.0
325.0,14,461.0,19.208333333333332,4.374509388612107,5,172.0,0.1717536458455113,9,292.0,0.09062666205688642,14,464.0
330.0,9,225.0,9.0,4.094223165111981,6,200.0,0.12313834702333841,2,93.0,0.1408466909246418,8,293.0
335.0,9,246.0,10.25,6.83878501827136,6,236.0,0.23048343247780245,2,16.0,0.30385395427878165,8,252.0
340.0,9,286.0,11.916666666666666,7.28543295298899,6,266.0,0.4399792798811957,2,26.0,0.3023421767194683,8,292.0
345.0,6,82.0,3.727272727272727,5.668345627192635,4,157.0,0.21355226979625996,1,22.0,0.4290878783223392,5,179.0
350.0,7,42.0,1.6153846153846154,6.620119979367809,2,21.0,0.3348092016054858,2,31.0,0.33288712650537117,4,52.0
355.0,7,67.0,2.4814814814814814,8.086015637916974,2,27.0,0.29047943941840854,4,46.0,0.32055622626046326,6,73.0
360.0,5,52.0,1.9259259259259258,7.484064424350695,0,0.0,0.6205693914515023,3,52.0,0.5208689464030498,3,52.0
365.0,5,71.0,2.6296296296296298,8.343203982695478,1,7.0,0.7546194167899808,3,67.0,0.24822936708930562,4,74.0
370.0,9,103.0,3.9615384615384617,7.034601786340739,2,13.0,0.5439198965472248,6,93.0,0.2258839392562418,8,106.0
375.0,6,108.0,4.0,6.416602145532136,2,20.0,0.34472905323843184,4,97.0,0.21332461123036822,6,117.0
380.0,10,133.0,5.782608695652174,5.511182362013812,3,17.0,0.14337689259940659,7,116.0,0.0008005028879300406,10,133.0
385.0,10,170.0,7.7272727272727275,5.4591243942124335,4,33.0,0.001298794165852146,6,140.0,0.1280570899793848,10,173.0
390.0,11,220.0,11.0,4.235458883317312,4,56.0,0.312670681312253,6,170.0,0.25993595268258274,10,226.0
395.0,11,131.0,5.24,3.689570384556211,4,76.0,0.30837548472856624,5,87.0,0.22016574968366073,9,163.0
400.0,12,165.0,6.346153846153846,5.388435992699472,5,98.0,0.21589698148361394,7,70.0,0.11350942988313581,12,168.0
405.0,12,225.0,7.5,5.3463727526008125,5,123.0,0.003413611106518353,7,105.0,0.23062914765484213,12,228.0
410.0,11,185.0,6.607142857142857,5.257910935579231,3,62.0,0.45011251947216585,7,123.0,0.30782929237057366,10,185.0
415.0,12,237.0,7.645161290322581,5.9143257383135275,3,77.0,0.3920432529703932,8,163.0,0.1013430792847958,11,240.0
420.0,9,145.0,4.53125,6.121199329970206,5,100.0,0.1415550111681083,2,82.0,0.40565569518660555,7,182.0
