step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
665.0,162,42477.0,254.35329341317365,0.28997399775715316,33,5720.0,1.1356241904827527e-06,71,26523.0,0.0,104,32243.0
670.0,164,43292.0,257.6904761904762,0.16639532210334046,33,5885.0,0.0315856040606785,71,26878.0,0.0,104,32763.0
675.0,165,44115.0,262.5892857142857,0.20490128723866677,34,6053.0,0.02675747178761463,71,27233.0,0.02216416913741906,105,33286.0
680.0,166,44942.0,265.92899408284023,0.1295409716828523,34,6223.0,0.015333474218794328,72,27590.0,0.00867721902849192,106,33813.0
685.0,164,43186.0,249.63005780346822,0.27595818392773885,28,5440.0,0.05142140333430553,73,27951.0,0.0,101,33391.0
690.0,150,40364.0,230.65142857142857,0.6158003205811025,21,4110.0,0.05296990834387734,73,28318.0,0.016705704352728376,94,32428.0
695.0,162,39715.0,224.37853107344634,0.5068507024786574,29,4415.0,0.04220749015776411,75,28688.0,0.012547512372253407,104,33103.0
700.0,170,40551.0,225.28333333333333,0.46280786701735416,32,4640.0,0.042382849602130256,75,29063.0,0.0,107,33703.0
705.0,172,41410.0,232.64044943820224,0.25821389861244265,33,4805.0,0.027709127362142406,75,29438.0,0.0,108,34243.0
710.0,175,42280.0,234.88888888888889,0.2464274608139827,33,4970.0,0.0,75,29813.0,0.0,108,34783.0
715.0,170,43018.0,238.98888888888888,0.36426452702414563,27,4885.0,0.04943587507270516,75,30188.0,0.0,102,35073.0
720.0,168,43671.0,242.61666666666667,0.42192889016677493,26,4710.0,0.044966802939615344,75,30565.0,0.0002194409530408123,101,35275.0
725.0,172,44472.0,247.06666666666666,0.3671131770438742,27,4842.0,0.0024148384379800883,76,30945.0,0.0,103,35787.0
730.0,174,45338.0,250.48618784530387,0.4373991326853898,29,4986.0,8.775749336958392e-06,76,31325.0,0.0,105,36311.0
735.0,174,46208.0,259.59550561797755,0.23493407648548942,29,5131.0,0.0,76,31705.0,0.012216753135180254,105,36836.0
740.0,175,47078.0,261.5444444444444,0.32748843175877823,29,5276.0,0.032459023710198466,76,32085.0,0.012495782894401236,105,37361.0
745.0,176,47948.0,263.45054945054943,0.31513744019529155,29,5421.0,0.017138556826658727,76,32465.0,0.012240781705742904,105,37886.0
750.0,175,48818.0,266.76502732240436,0.403180996807323,29,5566.0,0.03264018538820009,76,32845.0,0.011208024657405306,105,38411.0
755.0,178,49693.0,264.3244680851064,0.36975002759260256,30,5712.0,0.012883371418052035,76,33225.0,0.0,106,38937.0
760.0,169,48914.0,261.572192513369,0.6234629593846595,20,5104.0,0.1050989220453495,76,33605.0,0.0,96,38709.0
765.0,164,48651.0,256.0578947368421,0.6669499637540965,15,4949.0,0.12788732335791353,77,33990.0,0.0033296004743670507,92,38939.0
770.0,162,48980.0,253.78238341968913,0.7533306657781318,20,5053.0,0.048322662864038676,78,34380.0,0.009485661019980756,98,39433.0
775.0,168,49795.0,260.70680628272254,0.7035257586228392,26,4903.0,0.0665160639157394,79,34775.0,0.011329314941473205,105,39678.0
780.0,177,50656.0,265.21465968586386,0.5527413703342858,25,5011.0,0.03252389766502838,80,35175.0,0.0028714443008757166,105,40186.0
785.0,181,51551.0,271.32105263157894,0.5385947061961712,26,5139.0,0.0,82,35579.0,0.011002300472364878,108,40718.0
790.0,176,52271.0,281.0268817204301,0.3860953862351752,21,5142.0,0.051629134075781964,82,35989.0,0.006925470272996062,103,41131.0
795.0,176,53151.0,290.44262295081967,0.46694129972406206,21,5189.0,0.07743115086933337,82,36399.0,0.0,103,41588.0
800.0,177,54031.0,296.8736263736264,0.23734418212807926,21,5294.0,0.022634301424307664,82,36809.0,0.0,103,42103.0
805.0,178,54919.0,305.10555555555555,0.06488113710481783,23,5407.0,3.4846341054237896e-05,82,37219.0,0.0,105,42626.0
810.0,178,55809.0,310.05,0.06547454181838289,23,5522.0,0.0,82,37629.0,0.0,105,43151.0
815.0,179,56704.0,311.56043956043953,0.12819940408008768,23,5637.0,0.0,82,38039.0,0.0,105,43676.0
820.0,179,57599.0,311.34594594594597,0.2711732050243768,23,5752.0,0.04105981077874877,82,38449.0,0.0,105,44201.0
825.0,181,58498.0,316.20540540540543,0.1346103255014578,24,5868.0,0.051718597923499934,82,38859.0,0.0,106,44727.0
830.0,183,59409.0,321.1297297297297,0.07146211797019554,25,5990.0,0.0009269462801477853,82,39269.0,0.011352135031296073,107,45259.0
835.0,183,60321.0,324.30645161290323,0.11122169417056528,25,6112.0,5.546835631074119e-07,82,39679.0,0.0,107,45791.0
840.0,183,61236.0,327.4652406417112,0.21657078812470143,25,6237.0,0.0,82,40089.0,0.0,107,46326.0
845.0,184,62151.0,330.5904255319149,0.13823460189780007,25,6362.0,0.0,82,40499.0,0.0,107,46861.0
850.0,184,63068.0,335.468085106383,0.23756182969561665,25,6487.0,0.03632057164745928,82,40909.0,0.00841890079055871,107,47396.0
855.0,184,63988.0,338.5608465608466,0.21380135785127422,25,6612.0,0.06714804685607333,82,41319.0,0.007243582062638507,107,47931.0
